Tul Code,Ordenado,Delivered,Orders,ACV,AOV,Sku's,Freq
CL-032366,61938.63,63680.648767989,4,63680.648767989000,16137.252500000000,10,1.3333333333333333
CL-056766,61848,61848,1,61848.000000000000,61848.000000000000,3,0.33333333333333333333
CL-052674,61830.18,61830.18,2,61830.180000000000,30915.090000000000,4,0.66666666666666666667
CL-043279,61744.2,61744.2,1,61744.200000000000,61744.200000000000,5,0.33333333333333333333
CL-001994,61660.07,61660.07,1,61660.070000000000,61660.070000000000,1,0.33333333333333333333
CL-002294,61567,61567,1,61567.000000000000,61567.000000000000,3,0.33333333333333333333
CL-036401,61417,61417,1,61417.000000000000,61417.000000000000,3,0.33333333333333333333
CL-055578,61043.8,59818.9,1,59818.900000000000,59818.900000000000,4,0.33333333333333333333
CL-053103,61008.55,61008.55,2,61008.550000000000,30504.275000000000,10,0.66666666666666666667
CL-064137,60989.61,60989.61,1,60989.610000000000,60989.610000000000,6,0.33333333333333333333
CL-021200,60091.5,32589,1,32589.000000000000,32589.000000000000,2,0.33333333333333333333
CL-046222,59751.6,59751.6,1,59751.600000000000,59751.600000000000,2,0.33333333333333333333
CL-034325,59738.4,59738.4,1,59738.400000000000,59738.400000000000,2,0.33333333333333333333
CL-045877,59632.6,52492,2,52492.000000000000,26246.000000000000,4,0.66666666666666666667
CL-005808,59554.46,59554.46,1,59554.460000000000,59554.460000000000,2,0.33333333333333333333
CL-049318,59450.63,59450.63,2,59450.630000000000,29725.315000000000,9,0.66666666666666666667
CL-044798,59326.1,57064.6,2,57064.600000000000,28532.300000000000,10,0.66666666666666666667
CL-010645,59304,59304,1,59304.000000000000,59304.000000000000,2,0.33333333333333333333
CL-052260,58933.6,58933.6,1,58933.600000000000,58933.600000000000,1,0.33333333333333333333
CL-019060,58922,58922,1,58922.000000000000,58922.000000000000,2,0.33333333333333333333
CL-052545,58565.76,58565.76,1,58565.760000000000,58565.760000000000,1,0.33333333333333333333
CL-061695,58539.6,63630,1,63630.000000000000,63630.000000000000,1,0.33333333333333333333
CL-052748,58485.8,58485.8,1,58485.800000000000,58485.800000000000,5,0.33333333333333333333
CL-036596,58472.8,58472.8,1,58472.800000000000,58472.800000000000,4,0.33333333333333333333
CL-024651,58430.2,58430.2,1,58430.200000000000,58430.200000000000,3,0.33333333333333333333
CL-004383,58160,58160,1,58160.000000000000,58160.000000000000,1,0.33333333333333333333
CL-030639,58077.6,58077.6,1,58077.600000000000,58077.600000000000,4,0.33333333333333333333
CL-008235,57963.7,57963.7,1,57963.700000000000,57963.700000000000,2,0.33333333333333333333
CL-045641,57931,57931,1,57931.000000000000,57931.000000000000,1,0.33333333333333333333
CL-037991,57884.52,19665.32,1,19665.3200000000000000,19665.3200000000000000,4,0.33333333333333333333
CL-063239,57742,67157,3,67157.000000000000,22385.666666666667,3,1.00000000000000000000
CL-021208,57501.12,47250.62,3,47250.620000000000,15750.206666666667,2,1.00000000000000000000
CL-000535,57479.4,57479.4,1,57479.400000000000,57479.400000000000,2,0.33333333333333333333
CL-044320,57456,57456,1,57456.000000000000,57456.000000000000,2,0.33333333333333333333
CL-008592,57332.5,57332.5,1,57332.500000000000,57332.500000000000,2,0.33333333333333333333
CL-057963,56984,56984,1,56984.000000000000,56984.000000000000,1,0.33333333333333333333
CL-035092,56914.4,56914.4,3,56914.400000000000,18971.466666666667,8,1.00000000000000000000
CL-067092,56789.92,56789.92,1,56789.920000000000,56789.920000000000,1,0.33333333333333333333
CL-065158,56671.09,52351.14,2,52351.140000000000,26175.570000000000,4,0.66666666666666666667
CL-051641,56595.66,12870.75,1,12870.7500000000000000,12870.7500000000000000,3,0.33333333333333333333
CL-044144,56484.83,56484.83,2,56484.830000000000,28242.415000000000,2,0.66666666666666666667
CL-010608,56151.5,56151.5,1,56151.500000000000,56151.500000000000,2,0.33333333333333333333
CL-062093,56121.75,56121.75,4,56121.750000000000,14030.437500000000,4,1.3333333333333333
CL-051186,56063.38,56063.38,1,56063.380000000000,56063.380000000000,3,0.33333333333333333333
CL-005970,55624.8,55624.8,1,55624.800000000000,55624.800000000000,3,0.33333333333333333333
CL-058021,55294.88,55294.88,1,55294.880000000000,55294.880000000000,2,0.33333333333333333333
CL-039594,54861.5,54861.5,2,54861.500000000000,27430.750000000000,7,0.66666666666666666667
CL-062201,54454,38827,2,38827.000000000000,19413.500000000000,3,0.66666666666666666667
CL-051493,54075.6,54075.6,1,54075.600000000000,54075.600000000000,1,0.33333333333333333333
CL-054327,53683.74,53683.73,1,53683.730000000000,53683.730000000000,2,0.33333333333333333333
CL-030772,53660.38,53660.38,2,53660.380000000000,26830.190000000000,3,0.66666666666666666667
CL-057565,53621.19,53621.19,1,53621.190000000000,53621.190000000000,8,0.33333333333333333333
CL-005981,53554,53554,2,53554.000000000000,26777.000000000000,2,0.66666666666666666667
CL-058048,53424,53424,1,53424.000000000000,53424.000000000000,2,0.33333333333333333333
CL-055093,53240.4,50702.4,1,50702.400000000000,50702.400000000000,5,0.33333333333333333333
CL-000304,52843.8,52843.8,1,52843.800000000000,52843.800000000000,3,0.33333333333333333333
CL-044549,52737.46,52737.46,2,52737.460000000000,26368.730000000000,2,0.66666666666666666667
CL-035455,52600.48,52948.08,2,52948.080000000000,26474.040000000000,2,0.66666666666666666667
CL-061361,52373,52373,1,52373.000000000000,52373.000000000000,1,0.33333333333333333333
CL-021788,51779,51779,1,51779.000000000000,51779.000000000000,9,0.33333333333333333333
CL-049432,51752.2,0,1,0.00000000000000000000,0.00000000000000000000,2,0.33333333333333333333
CL-019569,51749.4,51749.4,3,51749.400000000000,17249.800000000000,2,1.00000000000000000000
CL-062418,51607.65,51607.65,1,51607.650000000000,51607.650000000000,6,0.33333333333333333333
CL-055452,51310,51310,1,51310.000000000000,51310.000000000000,2,0.33333333333333333333
CL-047423,51154,51154,1,51154.000000000000,51154.000000000000,1,0.33333333333333333333
CL-021296,51058,52100,1,52100.000000000000,52100.000000000000,1,0.33333333333333333333
CL-015776,51058,51058,1,51058.000000000000,51058.000000000000,1,0.33333333333333333333
CL-017864,50905.6,50905.6,1,50905.600000000000,50905.600000000000,2,0.33333333333333333333
CL-038232,50841,4842,1,4842.0000000000000000,4842.0000000000000000,1,0.33333333333333333333
CL-020938,50572.8,23554.8,1,23554.800000000000,23554.800000000000,2,0.33333333333333333333
CL-037277,50378,50378,1,50378.000000000000,50378.000000000000,1,0.33333333333333333333
CL-010998,50378,50378,1,50378.000000000000,50378.000000000000,1,0.33333333333333333333
CL-016317,49881.2,49881.2,2,49881.200000000000,24940.600000000000,5,0.66666666666666666667
CL-015479,49875,49875,1,49875.000000000000,49875.000000000000,2,0.33333333333333333333
CL-053219,49625.15,49625.15,1,49625.150000000000,49625.150000000000,3,0.33333333333333333333
CL-055174,49586.4,49586.4,1,49586.400000000000,49586.400000000000,1,0.33333333333333333333
CL-008022,49309.5,49309.5,1,49309.500000000000,49309.500000000000,3,0.33333333333333333333
CL-018863,49233.83,35388.55,1,35388.550000000000,35388.550000000000,6,0.33333333333333333333
CL-030806,49159.66,49159.66,1,49159.660000000000,49159.660000000000,1,0.33333333333333333333
CL-013387,49080.8,49080.8,1,49080.800000000000,49080.800000000000,1,0.33333333333333333333
CL-021676,49047.5,49047.5,1,49047.500000000000,49047.500000000000,2,0.33333333333333333333
CL-022126,48906,48906,1,48906.000000000000,48906.000000000000,1,0.33333333333333333333
CL-060812,48895,48895,1,48895.000000000000,48895.000000000000,3,0.33333333333333333333
CL-065762,48763.37,48763.37,1,48763.370000000000,48763.370000000000,2,0.33333333333333333333
CL-015563,48163.42,48163.42,1,48163.420000000000,48163.420000000000,3,0.33333333333333333333
CL-053419,47944.8,47944.8,2,47944.800000000000,23972.400000000000,4,0.66666666666666666667
CL-010676,47900,47900,1,47900.000000000000,47900.000000000000,1,0.33333333333333333333
CL-047446,47900,47900,1,47900.000000000000,47900.000000000000,1,0.33333333333333333333
CL-057134,47625.35,47625.35,1,47625.350000000000,47625.350000000000,2,0.33333333333333333333
CL-060055,47610,47610,1,47610.000000000000,47610.000000000000,2,0.33333333333333333333
CL-062120,47597.85,47597.85,1,47597.850000000000,47597.850000000000,2,0.33333333333333333333
CL-050803,47241,47241,1,47241.000000000000,47241.000000000000,1,0.33333333333333333333
CL-058375,47238.6,32898.6,1,32898.600000000000,32898.600000000000,2,0.33333333333333333333
CL-059983,47226,47226,1,47226.000000000000,47226.000000000000,1,0.33333333333333333333
CL-045420,46947.32,46947.32,1,46947.320000000000,46947.320000000000,2,0.33333333333333333333
CL-055466,46876,46876,1,46876.000000000000,46876.000000000000,1,0.33333333333333333333
CL-055330,46554,46554,1,46554.000000000000,46554.000000000000,1,0.33333333333333333333
CL-050243,46554,46554,1,46554.000000000000,46554.000000000000,1,0.33333333333333333333
CL-019679,46497.75,21128,2,21128.000000000000,10564.0000000000000000,5,0.66666666666666666667
CL-064982,46404.65,46404.65,1,46404.650000000000,46404.650000000000,1,0.33333333333333333333
CL-019064,46400,46400,1,46400.000000000000,46400.000000000000,1,0.33333333333333333333
CL-012844,46185.91,46185.92,1,46185.920000000000,46185.920000000000,1,0.33333333333333333333
CL-009857,46172,46172,1,46172.000000000000,46172.000000000000,4,0.33333333333333333333
CL-040388,46094,46094,1,46094.000000000000,46094.000000000000,1,0.33333333333333333333
CL-023927,45961.36,45961.36,1,45961.360000000000,45961.360000000000,1,0.33333333333333333333
CL-060650,45892.24,45892.25,1,45892.250000000000,45892.250000000000,5,0.33333333333333333333
CL-020461,45891.46,45891.46,1,45891.460000000000,45891.460000000000,3,0.33333333333333333333
CL-019345,45813.6,45813.6,1,45813.600000000000,45813.600000000000,1,0.33333333333333333333
CL-053550,45630,45630,1,45630.000000000000,45630.000000000000,3,0.33333333333333333333
CL-029641,45534.3,45534.3,1,45534.300000000000,45534.300000000000,4,0.33333333333333333333
CL-065749,45471.38,45471.38,1,45471.380000000000,45471.380000000000,2,0.33333333333333333333
CL-016774,45408.6,31527,1,31527.000000000000,31527.000000000000,4,0.33333333333333333333
CL-003521,44958,44958,1,44958.000000000000,44958.000000000000,2,0.33333333333333333333
CL-051959,44857.5,44857.5,2,44857.500000000000,22428.750000000000,5,0.66666666666666666667
CL-052861,44744,44744,1,44744.000000000000,44744.000000000000,1,0.33333333333333333333
CL-020409,44538,44538,1,44538.000000000000,44538.000000000000,1,0.33333333333333333333
CL-015442,44349.6,44349.6,2,44349.600000000000,22174.800000000000,2,0.66666666666666666667
CL-004200,44117.7,44117.7,1,44117.700000000000,44117.700000000000,1,0.33333333333333333333
CL-016103,43620,43620,1,43620.000000000000,43620.000000000000,1,0.33333333333333333333
CL-053089,43593.62,43593.62,1,43593.620000000000,43593.620000000000,2,0.33333333333333333333
CL-033426,43495.2,43495.2,1,43495.200000000000,43495.200000000000,1,0.33333333333333333333
CL-014318,43250,43250,1,43250.000000000000,43250.000000000000,2,0.33333333333333333333
CL-021471,43200,43200,1,43200.000000000000,43200.000000000000,2,0.33333333333333333333
CL-005885,43195.23,46040.56,1,46040.560000000000,46040.560000000000,3,0.33333333333333333333
CL-045348,43067.85,43067.84,1,43067.840000000000,43067.840000000000,3,0.33333333333333333333
CL-002760,43063.3,43063.3,2,43063.300000000000,21531.650000000000,4,0.66666666666666666667
CL-028314,43049.25,43049.25,1,43049.250000000000,43049.250000000000,2,0.33333333333333333333
CL-000600,42831,42831,1,42831.000000000000,42831.000000000000,1,0.33333333333333333333
CL-052306,42784,42784,1,42784.000000000000,42784.000000000000,3,0.33333333333333333333
CL-053617,42591.25,42591.25,1,42591.250000000000,42591.250000000000,2,0.33333333333333333333
CL-050815,41627,41627,1,41627.000000000000,41627.000000000000,1,0.33333333333333333333
CL-038626,41623.33,41623.33,2,41623.330000000000,20811.665000000000,12,0.66666666666666666667
CL-050702,41482,41482,1,41482.000000000000,41482.000000000000,2,0.33333333333333333333
CL-018783,41417,41417,1,41417.000000000000,41417.000000000000,4,0.33333333333333333333
CL-004255,41412.02,41412.04,1,41412.040000000000,41412.040000000000,1,0.33333333333333333333
CL-052132,41405,41405,1,41405.000000000000,41405.000000000000,2,0.33333333333333333333
CL-049134,41306,34758.6,1,34758.600000000000,34758.600000000000,2,0.33333333333333333333
CL-056514,41150.45,41150.45,1,41150.450000000000,41150.450000000000,2,0.33333333333333333333
CL-068125,40921.44,40921.44,1,40921.440000000000,40921.440000000000,6,0.33333333333333333333
CL-063294,40125,40125,1,40125.000000000000,40125.000000000000,1,0.33333333333333333333
CL-064710,39716.14,39716.14,2,39716.140000000000,19858.070000000000,2,0.66666666666666666667
CL-014056,39400,39400,1,39400.000000000000,39400.000000000000,1,0.33333333333333333333
CL-061476,39016.5,39016.5,1,39016.500000000000,39016.500000000000,1,0.33333333333333333333
CL-031454,38913.72,38913.72,1,38913.720000000000,38913.720000000000,1,0.33333333333333333333
CL-051617,38574.68,77149.36,1,77149.360000000000,77149.360000000000,1,0.33333333333333333333
CL-011107,38352,38352,2,38352.000000000000,19176.000000000000,2,0.66666666666666666667
CL-011803,38352,38352,1,38352.000000000000,38352.000000000000,2,0.33333333333333333333
CL-000507,38250,14940,1,14940.0000000000000000,14940.0000000000000000,2,0.33333333333333333333
CL-040310,37821.08,37821.08,2,37821.080000000000,18910.540000000000,4,0.66666666666666666667
CL-051440,37792.55,37792.55,1,37792.550000000000,37792.550000000000,2,0.33333333333333333333
CL-012821,37278,37278,1,37278.000000000000,37278.000000000000,2,0.33333333333333333333
CL-035768,37107.8,37107.8,1,37107.800000000000,37107.800000000000,1,0.33333333333333333333
CL-015325,36555,36555,1,36555.000000000000,36555.000000000000,1,0.33333333333333333333
CL-015492,36555,36555,1,36555.000000000000,36555.000000000000,1,0.33333333333333333333
CL-065587,36214.56,36214.56,1,36214.560000000000,36214.560000000000,1,0.33333333333333333333
CL-037722,35923.11,35923.11,1,35923.110000000000,35923.110000000000,2,0.33333333333333333333
CL-029556,35850,35850,1,35850.000000000000,35850.000000000000,1,0.33333333333333333333
CL-047154,34752.58,34752.58,2,34752.580000000000,17376.290000000000,4,0.66666666666666666667
CL-037054,34583.43,34583.43,3,34583.430000000000,11527.8100000000000000,3,1.00000000000000000000
CL-037013,34248.36,34248.36,2,34248.360000000000,17124.180000000000,3,0.66666666666666666667
CL-010302,34116.68,34116.68,1,34116.680000000000,34116.680000000000,3,0.33333333333333333333
CL-039211,33853.76,33853.76,1,33853.760000000000,33853.760000000000,4,0.33333333333333333333
CL-014817,33849.12,33849.12,1,33849.120000000000,33849.120000000000,1,0.33333333333333333333
CL-025440,33528.1,29987.1,1,29987.100000000000,29987.100000000000,6,0.33333333333333333333
CL-009360,33392.56,33392.56,1,33392.560000000000,33392.560000000000,2,0.33333333333333333333
CL-005966,33083.74,33083.74,1,33083.740000000000,33083.740000000000,2,0.33333333333333333333
CL-013756,32928.48,0,2,0.00000000000000000000,0.00000000000000000000,4,0.66666666666666666667
CL-065080,32911.34,32911.34,1,32911.340000000000,32911.340000000000,2,0.33333333333333333333
CL-032247,32907,32907,1,32907.000000000000,32907.000000000000,3,0.33333333333333333333
CL-052770,32899.16,32899.16,1,32899.160000000000,32899.160000000000,1,0.33333333333333333333
CL-050171,32728.72,32728.72,1,32728.720000000000,32728.720000000000,10,0.33333333333333333333
CL-030157,32460,32460,1,32460.000000000000,32460.000000000000,2,0.33333333333333333333
CL-025280,32388,32388,1,32388.000000000000,32388.000000000000,2,0.33333333333333333333
CL-045869,31406.64,31406.64,2,31406.640000000000,15703.320000000000,5,0.66666666666666666667
CL-042449,31255.72,31255.72,3,31255.720000000000,10418.5733333333333333,2,1.00000000000000000000
CL-065387,31227,31227,1,31227.000000000000,31227.000000000000,1,0.33333333333333333333
CL-008928,30828.6,30828.6,1,30828.600000000000,30828.600000000000,1,0.33333333333333333333
CL-016681,30094.36,12978.8,1,12978.8000000000000000,12978.8000000000000000,3,0.33333333333333333333
CL-051069,29938.9,30221,2,30221.000000000000,15110.500000000000,2,0.66666666666666666667
CL-022693,29274,29274,1,29274.000000000000,29274.000000000000,2,0.33333333333333333333
CL-064462,29245.32,29245.32,2,29245.320000000000,14622.6600000000000000,3,0.66666666666666666667
