Uuid,Ordenado,Delivered,Orders,ACV,AOV,Sku's,Sku's x Order,Freq
8f67ec44-40e7-4798-b16e-4760640d9aed,271355776.816208,155028023.611917,112,155028023.611917000000,1396648.861368621622,97,0.86607142857142857143,37.3333333333333333
b2f84670-5d6e-4501-b2e1-bb14b68fed28,271242251.434353,220215121.470758,58,220215121.47075800,3796812.439151000000,41,0.70689655172413793103,19.3333333333333333
f2d64a4b-fddb-4c2e-8bb0-d9925cc981c4,269455641.08098,259110279.2269,38,259110279.22690000,6818691.558602631579,48,1.26315789473684210526,12.6666666666666667
ca8ddf0b-5964-4f18-8696-b2a6a4dafdbe,269236834.726352,173476662.741718,23,173476662.741718000000,7542463.597466000000,13,0.56521739130434782609,7.6666666666666667
ff96f230-8050-4a65-b133-ea38e7e4c0f8,268296303.17927,139398787.126794,141,139398787.126794000000,988643.880331872340,41,0.29078014184397163121,47.0000000000000000
73e1b4d1-fb7d-453f-8066-9a131d7e8e14,268041436.55,260213996.15,15,260213996.15000000,17347599.743333333333,11,0.73333333333333333333,5.0000000000000000
4be75ecc-5a44-4768-8303-f36ebee454dc,266774407.7923,261641931.195,76,261641931.19500000,3442656.989407894737,17,0.22368421052631578947,25.3333333333333333
3d0289a9-275e-4dcc-98b3-6f2c5d2ed196,265916471.872263,220132543.352098,90,220132543.35209800,2445917.148356644444,49,0.54444444444444444444,30.0000000000000000
b9d1da04-7e7f-40ca-a3a1-1796f6b63477,265803250.731847,251845415.658337,149,251845415.65833700,1690237.688982127517,73,0.48993288590604026846,49.6666666666666667
f976ba9a-1a8b-4bea-94b1-f6d12ef0979a,265334292.556726,220424863.450001,61,220424863.45000100,3616070.411311491803,41,0.67213114754098360656,20.3333333333333333
69923f1f-18ec-4809-bd1f-b5a00f839699,263909849.379118,236382288.90051,140,236382288.90051000,1688444.920717928571,60,0.42857142857142857143,46.6666666666666667
8a5d26db-10d8-473f-8e8c-39866963c4be,263789136.08909,220971702.002,57,220971702.00200000,3876696.526350877193,30,0.52631578947368421053,19.0000000000000000
fbb2ef39-ed3c-41fb-b14a-b56e537c0338,263705658.872894,262511057.872994,157,262511057.87299400,1672044.954605057325,58,0.36942675159235668790,52.3333333333333333
527dd95a-cb99-4dba-bfd2-aedfc7ff2886,262109975.682574,243755144.488472,392,243755144.48847200,621824.348184877551,58,0.14795918367346938776,130.6666666666666667
a1dc88f2-83b1-44cb-b8cf-a792bed32ac8,261946362.549987,248926067.608398,172,248926067.60839800,1447471.643072081395,71,0.41279069767441860465,57.3333333333333333
e01f599c-b758-4f9c-848c-8e3b02b5c137,259265264.329622,232491449.732041,125,232491449.73204100,1859931.597856328000,98,0.78400000000000000000,41.6666666666666667
2840e826-d80b-4236-83a8-1c2db2cbffec,257936723.51275,245780940.676527,46,245780940.67652700,5343063.927750586957,37,0.80434782608695652174,15.3333333333333333
f5c448f1-0834-4ae7-8c71-67136bfada75,257722759.026675,250375369.071581,63,250375369.07158100,3974212.207485412698,173,2.74603174603174603175,21.0000000000000000
99adc657-a84c-4df5-9e29-468836c47c44,257569857.203351,205867835.239324,49,205867835.23932400,4201384.392639265306,39,0.79591836734693877551,16.3333333333333333
6e191bf3-ed04-4a0d-a25f-29fad8dccfa8,257565925.573449,183130584.441845,62,183130584.441845000000,2953719.103900725806,26,0.41935483870967741935,20.6666666666666667
12c2b3d4-66de-41f9-a96e-d5b4faa219c8,255536551.629177,219431027.999687,184,219431027.99968700,1192559.934780907609,65,0.35326086956521739130,61.3333333333333333
3bf7a123-8647-45f4-9bd1-47b2792b0133,253910175.685482,222659328.419238,76,222659328.41923800,2929728.005516289474,40,0.52631578947368421053,25.3333333333333333
49cbb91f-3cd3-408b-b7b3-dc1da46473db,253454685.240552,216272907.842284,122,216272907.84228400,1772728.752805606557,69,0.56557377049180327869,40.6666666666666667
df5d08f3-2790-4a16-bce6-a4d48568062b,251228279.985569,229402708.013125,127,229402708.01312500,1806320.535536417323,36,0.28346456692913385827,42.3333333333333333
1a2256d6-c406-4f69-a286-90387ad384ea,250422112.584313,75974597.8336301,171,75974597.833630100000,444295.893763918713,87,0.50877192982456140351,57.0000000000000000
81fb4d23-7590-48df-97dd-c4aa013be37d,249679245.336974,191187499.575955,162,191187499.575955000000,1180169.750468858025,91,0.56172839506172839506,54.0000000000000000
60cb108a-86c2-475d-b03c-a662fd0e3e6e,249003917.078064,225524920.559218,69,225524920.55921800,3268477.109553884058,37,0.53623188405797101449,23.0000000000000000
76008f59-a28d-480f-97da-d2463e6ea9f1,248993099.028586,183159038.141566,119,183159038.141566000000,1539151.581021563025,47,0.39495798319327731092,39.6666666666666667
c3dd145e-798f-4c57-b0e1-a32f65ddb59f,248604488.192478,198559943.100859,254,198559943.100859000000,781732.059452200787,335,1.31889763779527559055,84.6666666666666667
b09f76d9-f1c7-459d-b122-05a18e2ab9d9,248387321.703113,257987400.375956,236,257987400.37595600,1093166.950745576271,38,0.16101694915254237288,78.6666666666666667
8a107a28-95ee-4033-b39a-d4a99115279f,246910218.931224,227738797.481743,203,227738797.48174300,1121865.997447009852,114,0.56157635467980295567,67.6666666666666667
3633ab76-9c28-4adb-afd4-187b34d9c042,245945072.241053,207797739.998482,267,207797739.99848200,778268.689132891386,119,0.44569288389513108614,89.0000000000000000
8ae2f089-67ab-41c3-8af4-b36be86eac03,245785958.229716,233825461.753534,416,233825461.75353400,562080.436907533654,129,0.31009615384615384615,138.6666666666666667
8fadb9be-7f59-4433-8cbc-cba23bc5cd3c,244875803.975306,231422068.242321,75,231422068.24232100,3085627.576564280000,63,0.84000000000000000000,25.0000000000000000
bdcb7f7c-98ce-4186-8660-a9674575371e,241104055.243194,227700868.887225,104,227700868.88722500,2189431.431607932692,131,1.25961538461538461538,34.6666666666666667
fac285f8-e730-4ca2-b6fe-856f42125968,240931496.495826,205957741.80697,88,205957741.80697000,2340428.884170113636,24,0.27272727272727272727,29.3333333333333333
77c84e7e-4f93-4e2e-a126-629e07bae1c3,240598224.211115,207683909.717896,149,207683909.71789600,1393851.743073127517,42,0.28187919463087248322,49.6666666666666667
6372faa2-f633-4c76-9884-7aa57fd9ca4d,240205979.230395,217922776.276261,203,217922776.27626100,1075993.341804241379,165,0.81280788177339901478,67.6666666666666667
a5612947-4dd0-487c-b00b-8be7b615908f,239002486.472885,232741642.500905,112,232741642.50090500,2078050.379472366071,55,0.49107142857142857143,37.3333333333333333
3a8f952d-9b94-440b-a9d9-8b6945804025,238823135.292805,232063890.00124,210,232063890.00124000,1105066.142863047619,124,0.59047619047619047619,70.0000000000000000
382f694c-7260-44b0-ae3e-f3453a59f643,238233046.242599,212885363.784396,73,212885363.78439600,2916237.860060219178,135,1.84931506849315068493,24.3333333333333333
293d85dc-ddda-4aa5-9c68-808ee5f1a26b,238220867.218264,182519403.31376,55,182519403.313760000000,3318534.605704727273,27,0.49090909090909090909,18.3333333333333333
49d8509d-988d-42ac-a513-9deadbfeecfc,238190147.062001,220755383.643103,116,220755383.64310300,1915248.514164681034,105,0.90517241379310344828,38.6666666666666667
722a404b-e4e1-4d79-a288-c43ffd2fc1d0,237451577.79995,191367661.473611,481,191367661.473611000000,397853.766057403326,181,0.37629937629937629938,160.3333333333333333
ffeb796e-f60b-428a-afb2-947fe455f2f2,236459428.135532,215794444.261923,223,215794444.26192300,967688.090860641256,220,0.98654708520179372197,74.3333333333333333
28d19a3d-a6db-4be7-abdd-c0676659502d,235053127.770932,215469801.476429,238,215469801.47642900,905335.300321130252,604,2.53781512605042016807,79.3333333333333333
5cf9c102-024e-46b3-acd2-28e16f33c81c,234085174.054105,172553447.235639,102,172553447.235639000000,1691700.463094500000,51,0.50000000000000000000,34.0000000000000000
d4764f0b-7f68-4ba9-b44b-f780f974132d,234057561.008363,208012127.662436,62,208012127.66243600,3355034.317136064516,32,0.51612903225806451613,20.6666666666666667
17d95b1f-e40c-407d-928b-bda076d57208,232751907.679174,194968320.983248,161,194968320.983248000000,1210983.360144397516,126,0.78260869565217391304,53.6666666666666667
a3db4dac-058b-4a90-b59e-8c750b79e768,232570865.98998,182594399.002547,363,182594399.002547000000,503089.652365517906,129,0.35537190082644628099,121.0000000000000000
7d7a90f2-c9f1-4d9b-8759-f5ea7d3bcf88,231849566.261077,193682555.479243,280,193682555.479243000000,691723.412425867857,102,0.36428571428571428571,93.3333333333333333
e716c861-6785-4640-bd40-734a670e5f3f,230616144.933795,144888988.537851,78,144888988.537851000000,1857551.135100653846,30,0.38461538461538461538,26.0000000000000000
dbba122d-a647-4776-81cd-70e08c7d654c,230213377.474356,177931642.435505,222,177931642.435505000000,801493.884844617117,145,0.65315315315315315315,74.0000000000000000
252fd13e-d6dd-4eb7-9257-ccfd3d73f915,229769834.280168,193652721.775306,131,193652721.775306000000,1478265.051719893130,209,1.59541984732824427481,43.6666666666666667
d8e3b7fd-2b73-4667-8de7-c5ff0fe1f877,228641970.537143,166138928.872024,508,166138928.872024000000,327045.135574850394,561,1.10433070866141732283,169.3333333333333333
47cec56a-aaf8-4b2b-883f-0eee41109c25,228131541.070505,195216708.949169,154,195216708.949169000000,1267679.408760837662,237,1.53896103896103896104,51.3333333333333333
b2af4038-582e-457d-afb1-bf23007df4fb,227517444.497191,184087560.5902,153,184087560.590200000000,1203186.670524183007,64,0.41830065359477124183,51.0000000000000000
a2c0f397-eb24-4ed7-9c8a-e308b544f4a2,227049166.86157,163744549.37982,253,163744549.379820000000,647211.657627747036,49,0.19367588932806324111,84.3333333333333333
5d785a75-ac48-4bd2-bc5a-624dcbcd95bf,226863050.577501,190884284.740044,143,190884284.740044000000,1334855.138042265734,71,0.49650349650349650350,47.6666666666666667
57e54575-f08a-437b-bf10-deafd3703bb1,225949803.69465,174952089.788288,61,174952089.788288000000,2868067.045709639344,59,0.96721311475409836066,20.3333333333333333
fd2de420-df62-42fe-bd0a-d8c3774af3f5,225786824.713328,200144103.608888,119,200144103.60888800,1681883.223604100840,114,0.95798319327731092437,39.6666666666666667
fd7343c5-0d95-4d3d-9190-9c6cd0b4cff8,224959067.925279,162195027.530898,304,162195027.530898000000,533536.274772690789,374,1.23026315789473684211,101.3333333333333333
ea547220-fb6d-49a1-bc6f-5e9b2af6b83b,224611516.124225,182257612.471431,87,182257612.471431000000,2104281.351970471264,29,0.33333333333333333333,29.0000000000000000
ed4de12b-a188-4550-ae5c-a34df815095f,224199026.41898,197716246.783298,526,197716246.783298000000,376320.891967011407,406,0.77186311787072243346,175.3333333333333333
d03a5943-ec42-4681-850e-53e65a46dc1d,224125573.825685,196839918.301325,138,196839918.301325000000,1426376.219574818841,155,1.12318840579710144928,46.0000000000000000
03bd48c7-44f8-493e-9e3d-215bc2e6fa76,223950080.724527,167571357.273154,141,167571357.273154000000,1188449.342362794326,187,1.32624113475177304965,47.0000000000000000
c965b098-748c-4c13-9242-ce6a8550f721,222971752.567899,209286427.396098,37,209286427.39609800,5656389.929624270270,64,1.72972972972972972973,12.3333333333333333
63f1a183-9fa9-4de8-8060-0cd353b40b35,221685936.670313,170542584.777973,102,170542584.777973000000,1671986.125274245098,77,0.75490196078431372549,34.0000000000000000
c15b556d-ac21-4580-b44c-d02b9ab6f876,221167446.9794,208624898.544889,66,208624898.54488900,3160983.311286196970,27,0.40909090909090909091,22.0000000000000000
8ed9474a-913b-4c4b-92f9-c89f9595afc7,220106482.7,173105692.69,15,173105692.690000000000,11540379.512666666667,19,1.26666666666666666667,5.0000000000000000
864bdb5d-2503-451b-8b39-5641f043ae7a,219895012.432138,184375294.61549,106,184375294.615490000000,1739389.571844245283,68,0.64150943396226415094,35.3333333333333333
af78be4d-0f94-4ce8-bc43-cb1086476a9e,219238782.46504,206066983.2197,151,206066983.21970000,1364682.008077483444,77,0.50993377483443708609,50.3333333333333333
99f73e0f-01c9-4fc9-ad42-dd2ba687cc54,219117681.857325,212531699.667469,83,212531699.66746900,2560622.887559867470,148,1.78313253012048192771,27.6666666666666667
7eb5bac9-1a6a-4b57-b4d6-2ececd95f885,218879632.48958,194675029.325389,46,194675029.325389000000,4232065.854899760870,44,0.95652173913043478261,15.3333333333333333
510ab30d-8d29-40b4-a32f-34727d0afa54,218589742.098892,149891435.445529,48,149891435.445529000000,3122738.238448520833,27,0.56250000000000000000,16.0000000000000000
0f5ec75e-0f7f-4938-bac9-ce62621ed254,218292662.21072,203319351.648641,85,203319351.64864100,2391992.372336952941,59,0.69411764705882352941,28.3333333333333333
9ac20cfd-e703-411b-bffd-75371fe7cbe2,217444904.275,159393089.326,19,159393089.326000000000,8389109.964526315789,13,0.68421052631578947368,6.3333333333333333
23ee8290-e889-42d2-aa0b-a1be990e71c0,217400145.011858,201270862.016904,99,201270862.01690400,2033039.010271757576,64,0.64646464646464646465,33.0000000000000000
2024f8ab-4176-47a3-a366-d867d83e00c7,217346621.435583,172512801.202359,118,172512801.202359000000,1461972.891545415254,18,0.15254237288135593220,39.3333333333333333
1cb98b2b-ab7d-4fd4-8421-4cd34aa26c99,216892396.187173,209178253.431123,252,209178253.43112300,830395.247215932540,228,0.90476190476190476190,84.0000000000000000
27f559d2-2773-4887-a369-824ccd9bbb26,216309137.879898,185117964.098823,78,185117964.098823000000,2373307.232036192308,38,0.48717948717948717949,26.0000000000000000
73b83c0e-2733-4c8d-a983-025e1de77d75,216292458.444389,145867175.628565,172,145867175.628565000000,848064.974584680233,85,0.49418604651162790698,57.3333333333333333
76cfb998-aac8-4e0e-85ff-2ae9c238bfae,214724252.559118,207154385.88195,249,207154385.88195000,831945.324827108434,153,0.61445783132530120482,83.0000000000000000
b149c720-5f7f-4298-b1f4-0175ef2c482b,214434526.749601,167118389.445549,68,167118389.445549000000,2457623.374199250000,122,1.79411764705882352941,22.6666666666666667
92f2ec45-431c-4c68-b4dd-48c83ec4d924,213928016.8016,189632570.6848,48,189632570.684800000000,3951374.693433333333,39,0.81250000000000000000,16.0000000000000000
c0449f93-f292-42f2-80fb-138681237fae,213440131.132355,145065196.688201,157,145065196.688201000000,923982.144510834395,49,0.31210191082802547771,52.3333333333333333
b09e36ad-13ad-461b-86c2-59e79d708613,212503375.569466,127131569.654341,117,127131569.654341000000,1086594.612430264957,28,0.23931623931623931624,39.0000000000000000
6199304c-fb45-4a09-9703-9b3bc0a56e96,211929454.002929,169501888.320806,73,169501888.320806000000,2322618.185216520548,92,1.26027397260273972603,24.3333333333333333
5edd2ade-894b-4929-a318-eb8b6fde7b35,209510261.330523,169856928.350111,150,169856928.350111000000,1132379.522334073333,147,0.98000000000000000000,50.0000000000000000
ee94609a-194c-4a9a-9ad1-43b747fa8485,209012880.82414,147442462.82301,34,147442462.823010000000,4336951.000676764706,56,1.64705882352941176471,11.3333333333333333
41f17e66-8900-4cbd-a90b-bd828b9e1888,207959282.873215,183155242.50952,33,183155242.509520000000,5550158.863924848485,33,1.00000000000000000000,11.0000000000000000
819c9955-2db4-4225-a5a9-d677eb551193,207320987.761509,191638396.860373,109,191638396.860373000000,1758150.429911678899,39,0.35779816513761467890,36.3333333333333333
4e93b999-30f8-4c8c-9e28-601195fa252d,207251147.88439,190129407.366726,87,190129407.366726000000,2185395.486973862069,55,0.63218390804597701149,29.0000000000000000
9a20ef7b-59ac-4df0-91d4-4b6c75d1f5ba,207132303.452125,179650193.22943,211,179650193.229430000000,851422.716727156398,125,0.59241706161137440758,70.3333333333333333
9121a69b-9bc9-4ef7-933c-f2aae3d6e220,206107255.2818,166060688.913926,69,166060688.913926000000,2406676.650926463768,36,0.52173913043478260870,23.0000000000000000
55565f99-8bb0-44f1-bc61-62f869ecb527,205327340.757671,200288986.322423,175,200288986.32242300,1144508.493270988571,132,0.75428571428571428571,58.3333333333333333
b0f2fbf3-6245-4441-b2c3-60614147afa9,205008987.562792,184406242.105185,97,184406242.105185000000,1901095.279434896907,54,0.55670103092783505155,32.3333333333333333
d0b2652b-3699-488e-8501-782969a75390,203878907.012218,175775702.861285,65,175775702.861285000000,2704241.582481307692,16,0.24615384615384615385,21.6666666666666667
04dfbb64-d0df-4da2-84a4-1b0e3a5c4cb0,203366094.694323,175409450.6745,92,175409450.674500000000,1906624.463853260870,60,0.65217391304347826087,30.6666666666666667
55419004-c75e-4aa9-8fe5-99f1b6f5ae67,203063901.264652,148668292.13732,91,148668292.137320000000,1633717.496014505495,334,3.67032967032967032967,30.3333333333333333
7086406c-fe48-497c-8f5b-9b5f0356f3b1,202813544.904514,171818757.018779,21,171818757.018779000000,8181845.572322809524,64,3.04761904761904761905,7.0000000000000000
f057fcb2-19cc-43b5-adf0-43b044585478,202673969.944662,138623968.108829,147,138623968.108829000000,943020.191216523810,69,0.46938775510204081633,49.0000000000000000
398c0a99-4c17-467c-8699-05983acd9686,202653235.399249,171647362.763882,234,171647362.763882000000,735532.105419393162,313,1.33760683760683760684,78.0000000000000000
23a4ffaa-7aa2-4a0b-9815-a81518d116e7,201426348.754957,157350430.26867,46,157350430.268670000000,3420661.527579782609,27,0.58695652173913043478,15.3333333333333333
292f9bae-2385-4b70-8aa0-29463286158c,199305534.631242,185883013.072288,325,185883013.072288000000,571947.732530116923,140,0.43076923076923076923,108.3333333333333333
3d7b37e9-21f8-4613-87bd-3a03bfa34347,198696533.24708,169289548.977591,196,169289548.977591000000,863869.469362571429,318,1.62244897959183673469,65.3333333333333333
d065a2e9-f982-47e1-bdcf-844518d0d377,198477406.1261,115817730.581299,70,115817730.581299000000,1697655.925014857143,58,0.82857142857142857143,23.3333333333333333
2dee2933-6536-4682-a8bb-12fce04e0705,198211978.1282,193507094.600362,35,193507094.600362000000,5528774.131438914286,66,1.88571428571428571429,11.6666666666666667
f9063eac-3975-40be-8a10-5720d406a200,198186899.013503,156956184.158318,138,156956184.158318000000,1137363.653321144928,56,0.40579710144927536232,46.0000000000000000
